5,0.05314536466525289
7,0.10927741802776338
1,0.0753447541695252
16,0.1650264141637465
8,0.05027248894799349
4,0.052857779084716755
10,0.04143818641137356
51,0.16326427872548946
52,0.28077556674538867
72,0.062239781726945595
44,0.057487489140472775
14,0.1382490995978572
67,0.06850046200551256
6,0.09516980960862059
39,0.07097199906391857
12,0.157366468500389
75,0.09702853955127631
9,0.08566828408538252
98,0.050341283622700274
15,0.10469525520140166
70,0.0338584130374162
38,0.1301148144971899
2,0.031160835815369773
73,0.05743756275556327
89,0.09122628283987952
63,0.3700372009034319
65,0.09374232048133997
60,0.074705639686531
82,0.054545427628989535
50,0.0718508858260107
81,0.020675231782476367
86,0.10142386537005169
13,0.09057471779744446
57,0.03401025033847351
74,0.03385733761537127
69,0.1671999914480574
58,0.06077230109172872
49,0.049348985146158786
53,0.06436421207521147
77,0.048311635539356856
3,0.07899546401028763
83,0.24812257424410752
55,0.06870468019623202
0,0.0926097219591773
88,0.0768522578122594
48,0.049920746985668396
56,0.025167818594739755
59,0.04698906995032922
94,0.15665718160065495
102,0.05475657621353572
54,0.0538437262043449
95,0.07744108118081315
47,0.04285228748799159
62,0.08376441619946934
41,0.04206752897600183
45,0.048817312993608426
23,0.09659436409129378
68,0.07529985471046408
11,0.2256467229589919
133,0.09504093768461258
71,0.09492770894933525
84,0.19071608808871043
99,0.040788378869123364
101,0.05611304772834794
170,0.06851487002597294
154,0.06814744368651651
146,0.08375017292198246
142,0.08065664165005818
66,0.07678572065566545
147,0.043959049458893555
148,0.1192344906560534
175,0.0826947592096761
79,0.07653970360931248
130,0.2178969260913594
46,0.11852596879390291
87,0.10947370359310832
76,0.13996452195806788
64,0.08788116396148968
145,0.0680799230319841
160,0.0604137097137407
134,0.12410533149970028
125,0.05918781135388754
176,0.04879233990514265
85,0.09676125000247617
42,0.09578959101690272
161,0.04190693333356652
97,0.11582247389980047
78,0.09923294508203993
141,0.0876900342669429
132,0.10145991777008531
152,0.06853779491677375
43,0.09529463756631251
177,0.0722153052951154
174,0.05558154370685925
61,0.10873710112890966
40,0.06834412056876378
167,0.04529882321525433
112,0.03895891291810126
131,0.049819744550051136
135,0.038572135166896934
164,0.058399148537644746
90,0.1299263319801974
151,0.06128886018755578
138,0.10434514663980544
21,0.03726914313659402
144,0.09489667813416997
166,0.08250862058497803
92,0.09594983420034614
173,0.0382128863285182
113,0.19509149337456969
120,0.05358239141952118
118,0.11264728843134479
156,0.06372348416003767
149,0.11518028388214542
91,0.18517342493832434
140,0.054210560676164046
80,0.12487612979577221
96,0.08256328661251183
122,0.07143264158105644
213,0.04849986174577034
143,0.07497660922011401
100,0.14498516534181957
37,0.09973443265695958
136,0.08304657210313879
150,0.14571278057978912
27,0.04349025652818138
119,0.10950323380489126
29,0.08946351656974626
162,0.07198861776737983
123,0.05960377470921639
124,0.07060367626264744
19,0.06148966334355024
172,0.12051469485019309
153,0.10951394708018575
228,0.2287048863331696
165,0.062766962672139
157,0.22023730230483635
110,0.09625392852930982
