0,3,0.06098123339349082
0,4,0.09028620004831645
0,0,0.08766274757575004
1,3,0.06367420779299826
1,4,0.09564139430183882
0,2,0.10547787649687623
1,0,0.08272509443522835
2,3,0.0662312268593589
2,4,0.08804536977228727
2,0,0.09851166358301894
3,3,0.06194076374117091
1,2,0.09240817697334958
3,4,0.09521637836424751
4,3,0.05796869520987913
0,1,0.08872345166716827
4,4,0.0947146779098727
3,0,0.07978005318834014
2,2,0.08634930933601864
5,3,0.06904711015338827
1,1,0.08257559803006115
5,4,0.09690980345772038
6,3,0.07134519750971485
3,2,0.10541415495500861
6,4,0.08491412740481413
4,0,0.07976008245755645
2,1,0.11905526497435653
7,3,0.06317488816895239
7,4,0.10247783356350981
0,6,0.07534410143764797
0,8,0.07052682828996037
4,2,0.10858324956879681
0,7,0.08190461951362188
5,0,0.09420388372617605
0,9,0.07282051817812102
3,1,0.10299179850786022
0,5,0.059994432002597964
1,6,0.06545019544660863
5,2,0.11260993732704955
1,7,0.07067125268917285
1,9,0.060012058721194084
4,1,0.1031122181203577
1,5,0.056846284370505984
6,0,0.09365076253925836
2,6,0.08288675669361445
6,2,0.11797059746886482
1,8,0.0644547383751522
2,7,0.09533290207284334
2,9,0.08194069991706959
5,1,0.11219951649150184
7,0,0.09547538956569368
0,11,0.08213990408795713
0,10,0.10079943952213566
2,5,0.06721152736105768
3,6,0.08963100408276348
7,2,0.11895989517947103
2,8,0.0746563407627624
1,11,0.0690131558020124
1,10,0.07546604414174585
3,7,0.08990662294952478
3,9,0.08350063511294953
6,1,0.09874073821246493
2,11,0.08697763079737897
2,10,0.10270197339069687
4,7,0.0908093023471126
3,11,0.0719238769230735
3,5,0.06692843038824436
4,6,0.08526006200641018
4,11,0.09409109090155376
3,10,0.11013768956983153
5,7,0.08407341536794383
7,1,0.1016334756145118
5,11,0.10315975026507296
4,10,0.08449121539821636
0,12,0.08496161138138342
0,14,0.08754794194815257
3,8,0.08806266197215468
0,16,0.08216944560841827
0,17,0.0900045155083945
6,11,0.09283584517374477
4,5,0.06556296626199315
4,9,0.07574473039429336
6,7,0.08518671306005549
5,10,0.10486939956701297
1,14,0.06812647542431255
5,6,0.0826296371772729
7,11,0.0966940289057906
1,12,0.07536806687570624
0,15,0.09087448676458598
4,8,0.07084703515844326
0,13,0.0743008516083642
1,16,0.07783413450942261
2,14,0.07623834518933731
6,10,0.09710362230831832
1,17,0.09010780380574018
5,5,0.07007561751287311
5,9,0.07220854041668062
7,7,0.07737040080919327
1,15,0.05407536915982819
2,12,0.07636788848381526
