0,0,0.05035178830333853
0,5,0.05179963120112796
0,4,0.028476031723856432
0,6,0.035474255084980144
0,2,0.03146791704738339
0,1,0.04905366075440776
0,3,0.05157338237414205
1,0,0.04309408286496119
1,4,0.04199225602979484
1,2,0.028636080065173375
1,6,0.03189214755253755
1,1,0.0567257855229209
1,3,0.03243764451449399
1,5,0.04472374248656469
2,4,0.030207975931419107
2,0,0.0488709934173871
2,2,0.03612834947087423
2,6,0.03957331715933343
2,1,0.044171113209649115
2,3,0.047735598122958356
2,5,0.03839249919376386
3,4,0.030572919680476818
3,0,0.04124514502278731
3,2,0.0380268209587199
3,3,0.03079111008275731
3,6,0.03169662622686814
3,1,0.04612141950060722
3,5,0.05278113842601767
4,4,0.023501976894990007
4,0,0.03283668230819736
4,2,0.03390210295283419
4,3,0.04388416130234063
4,6,0.028437052741783042
4,1,0.055489351005375276
4,5,0.04108938292421449
5,4,0.03283322345630285
5,0,0.05182040757606882
5,2,0.04396749757262486
5,3,0.061977022304634866
5,6,0.04278974671666419
5,5,0.04622895642287833
6,4,0.028365613918006294
5,1,0.04763793273976141
6,3,0.040424441612572526
6,6,0.030686815201349638
6,0,0.047228396516455384
6,2,0.031229823991156314
6,5,0.04635180329545496
7,4,0.036988291716366695
7,3,0.03658888942360444
6,1,0.050156607228957484
7,6,0.04415903367556551
7,0,0.04125497013537416
7,2,0.03162946380922971
7,5,0.03589155675304545
8,3,0.020721022969870218
8,4,0.03364006326069374
7,1,0.0631311169139881
8,0,0.03602176476418567
8,2,0.038325421570859664
8,6,0.0361178575585106
9,4,0.02335959943303101
9,3,0.03668054440424329
8,5,0.04401855766164636
8,1,0.05510612164314965
9,0,0.03727297619380504
10,4,0.0280458121674802
9,2,0.03919244750218048
9,6,0.03951638932846291
10,3,0.04002226821485677
10,0,0.04407275876849548
9,5,0.042497539096442216
9,1,0.059310883426574534
10,2,0.03333882601985183
10,6,0.029529073977319242
11,4,0.04507735922116707
0,21,0.02931863141683999
11,3,0.05669010176577588
11,0,0.06445891840267992
10,1,0.057272110270115084
10,5,0.04406188056065069
12,4,0.030670574063725864
0,20,0.02942483796830042
11,2,0.0370191618971864
1,21,0.047841096294804486
11,6,0.038864305499341834
12,3,0.03630585666761199
0,8,0.042864385670106364
0,23,0.03517112064330474
0,9,0.037170519318329376
0,16,0.03269686179578907
0,18,0.04518879354594901
0,19,0.021641878708419937
0,15,0.035886499251223836
0,7,0.0255515491822087
0,24,0.037377418957888764
0,10,0.04132736830242678
0,17,0.04974034593112919
0,11,0.060720557013014376
12,0,0.060020024642333636
11,1,0.04666329011013243
0,12,0.04144814988747725
13,4,0.048918125638857723
11,5,0.05284608979115685
0,14,0.032501531397270245
0,13,0.03703014111795644
1,20,0.030522620616971474
12,2,0.03259501806686621
2,21,0.03307187109381615
1,16,0.030898515504838076
13,3,0.04261790530572096
12,6,0.030449235200333602
1,23,0.032347111448421784
1,8,0.04112117392538478
1,19,0.025587380527524017
1,9,0.04630109508160096
1,7,0.027405123202558945
1,15,0.039836681583336364
1,10,0.04035151757243244
1,18,0.03602893025600523
1,24,0.05782273040406255
1,17,0.04103741487563056
13,0,0.04140785745590103
1,11,0.04874950674207612
12,1,0.0518380933019873
14,4,0.040135302641410686
2,20,0.04643345030004986
12,5,0.04407816711430068
14,3,0.016892671696185302
13,2,0.027118152793537242
3,21,0.02553673237191134
1,12,0.036619611646497185
2,19,0.02907932632681043
2,23,0.03167684511234592
2,9,0.03775416393814157
13,6,0.03702806148174692
1,14,0.03786364246315976
2,16,0.04048666625105346
1,13,0.04430167572211191
2,7,0.01931380790717996
2,10,0.03653776351570415
2,8,0.06741933904603836
2,15,0.043658443995156615
2,18,0.015831096050798354
2,24,0.039415960812373474
2,17,0.043666950260190074
14,0,0.04770221040772521
2,11,0.04763906139911045
15,4,0.0273576089542103
3,7,0.02490947396013915
13,1,0.06007833329376505
3,20,0.05235829647290968
15,3,0.03790860457204098
14,2,0.03801353866023288
13,5,0.039482106796561056
4,21,0.044450020293565706
3,16,0.03395357235673113
3,23,0.028661456590909518
3,19,0.03352303155356756
3,9,0.05069424186686594
14,6,0.026185685048930762
3,15,0.03268982571983298
2,12,0.04696041057829231
3,8,0.04300119624032117
3,10,0.04389837731347823
3,18,0.04032178005733339
0,22,0.03716602106241984
2,13,0.03853215182231301
3,17,0.044559553405808194
2,14,0.038951316743722986
16,4,0.040563218565252857
4,20,0.019571055438805218
3,11,0.04478876277391125
15,0,0.030507704013381043
3,24,0.0405806130443197
4,23,0.025315163572747712
15,2,0.03320533365582984
4,7,0.032936379121704495
16,3,0.059579396910917626
14,1,0.05647985842686898
15,6,0.024856400992104677
5,21,0.03603231813786745
14,5,0.03960872437324464
4,16,0.035053469285162564
4,9,0.0329332997888665
4,19,0.021868335898703295
4,8,0.03379051303795744
4,15,0.0316556875575183
4,10,0.03928746506838887
17,4,0.028960967339887234
4,18,0.04074461386264189
4,24,0.02455860101553603
4,17,0.03914980847915345
5,20,0.034357564680857045
17,3,0.031663604433861736
5,9,0.03833268886473018
3,12,0.04568394162612338
16,0,0.05302534158801675
3,14,0.028087215817014233
4,11,0.04631629122567971
16,6,0.035615091009465416
5,23,0.0382308468953379
16,2,0.033358066934426556
3,13,0.04122139839526645
5,19,0.022806380408088356
5,7,0.03031336674217372
15,1,0.06008508474732216
6,21,0.03385985677840336
6,20,0.03549218459285186
15,5,0.04636970030068188
5,16,0.045452849187686495
1,22,0.033069214254711043
5,15,0.042905415030539684
5,24,0.025524195755344314
5,8,0.05039357532819705
5,10,0.043907376037021106
5,18,0.039103637542583836
18,4,0.035992779095729954
18,3,0.04554636024169928
6,9,0.032062988864410724
5,17,0.05087809455009756
6,19,0.021716437659419996
4,12,0.049526447945082985
17,2,0.03318700324719637
6,23,0.034777415694186464
17,6,0.031856428169181605
17,0,0.047935315933214206
4,13,0.026338283712893262
5,11,0.06150786193286156
4,14,0.04935148530059852
16,1,0.04873270528985452
6,7,0.04320591267485702
7,20,0.03287666592822219
7,21,0.05804787902794756
19,3,0.025310591188365206
7,9,0.03958272131061508
6,15,0.03319703797016904
6,16,0.03328338494196309
16,5,0.034256199865973225
7,19,0.02103147479794082
6,10,0.04691155187370405
6,24,0.0343369257669201
6,8,0.035448851079686705
19,4,0.03908065329987809
6,18,0.04561839421947539
7,23,0.03472155966055912
6,17,0.046809708893518376
18,2,0.03379837309995454
18,6,0.0351045437695387
18,0,0.06415514346898332
8,9,0.03979550381904029
7,7,0.024013912616006272
6,11,0.05767819192098378
5,12,0.04533608302775438
5,13,0.034135877352366006
17,1,0.042360372457393436
2,22,0.03322457005149154
8,20,0.03694700842380999
8,19,0.034424224836576756
20,3,0.0513287435399048
7,15,0.03860247407574735
8,21,0.04734869015095988
7,24,0.023539075811778165
7,16,0.04357311983655471
7,10,0.04514304095481103
17,5,0.03253102585396195
5,14,0.041686246112446756
7,8,0.05300820951824986
20,4,0.03683814270837499
19,2,0.0327594675040066
8,23,0.037435590163889476
7,18,0.032795011065100466
19,6,0.032756338184663836
9,19,0.02068994834680682
9,9,0.04561272997557403
7,17,0.049632790617121225
8,7,0.03659247350363232
8,16,0.0388889576531658
19,0,0.04649654234587808
7,11,0.041652684112773175
8,8,0.029251216339190367
18,1,0.04416577523333176
9,20,0.042068031238964576
8,15,0.028977823632337474
6,12,0.04399536347978922
9,21,0.038579621708260126
6,13,0.03130593085480382
3,22,0.022923961341840215
21,3,0.05350588749779556
8,24,0.03576594035323899
8,10,0.05789920261633208
21,4,0.03885199102001835
18,5,0.03455812297308164
9,23,0.04044737752619876
20,2,0.030805099270117153
10,19,0.026676506619438878
10,9,0.03386211048003984
6,14,0.0411953652794263
8,18,0.04371515750065902
10,20,0.027717301749108914
20,6,0.028225192165660995
9,15,0.03686860024190258
8,17,0.0460602096801751
9,7,0.030780226957699053
20,0,0.04859029877963056
9,16,0.041255923989285403
9,8,0.05287237783630827
8,11,0.03910636579602811
19,1,0.054666744168228476
10,21,0.04624510871703036
10,23,0.02293284406021412
22,4,0.0246642840742467
22,3,0.042596101284775756
9,24,0.02334790314793067
7,12,0.0389873866349319
11,9,0.03189897901602429
7,13,0.037559256049911616
9,10,0.04408920108365483
19,5,0.03357807423287962
11,19,0.027728922018948166
21,2,0.036039305307188574
4,22,0.02846995826208515
9,18,0.02971449365796447
11,20,0.04129399121633437
7,14,0.03724139720439873
10,15,0.038456976630078854
21,6,0.04736007594890851
10,8,0.026216822447530985
12,9,0.026088037220823534
10,16,0.02856413660647711
10,7,0.04278517345855132
11,23,0.032595563159018015
20,1,0.03432867587374644
21,0,0.06443909674252268
9,17,0.05380962777051723
0,30,0.044071024292965055
10,24,0.040215357127407536
0,45,0.05630836507849396
0,31,0.03337299504346203
0,29,0.050581596088294656
0,28,0.04801123566956861
9,11,0.05618791858197342
11,21,0.04509468851059201
23,4,0.05228396334221991
23,3,0.05094750216950206
8,12,0.036902588232651024
12,20,0.04645678334691361
12,19,0.035049627765783575
22,2,0.03008698002085075
8,13,0.03686848171868806
10,10,0.03443398633218592
13,9,0.040959849357831146
0,26,0.02709125149964392
10,18,0.028110196787731634
0,42,0.01896707695560962
20,5,0.05339617246468725
0,27,0.04100110491305914
0,33,0.03122157278728621
0,25,0.04249167954245231
0,36,0.027439899710155424
0,40,0.02610614799860045
0,38,0.028789910131710394
0,35,0.04666136139554583
0,32,0.04707066593550885
11,15,0.04346156791405287
22,6,0.03132271917280205
0,41,0.041883831094154944
0,37,0.02913155242396981
0,44,0.03146278360266602
0,43,0.049318770140657886
0,34,0.02777176392234121
12,23,0.03208273601513245
8,14,0.03182778201018349
11,16,0.042052608151760484
1,45,0.04249291598395716
0,39,0.05127850883881807
22,0,0.053274503064667356
11,8,0.05143151875496016
10,17,0.035833200469690574
21,1,0.03936893795548907
1,30,0.031865543523228956
5,22,0.038777741236208974
12,21,0.027270892271203384
11,7,0.035619032503141856
1,29,0.033155924725868535
11,24,0.03758039508644545
1,31,0.05939209180740268
10,11,0.050339875717038185
24,4,0.038733513432545386
1,28,0.053027306586974354
14,9,0.03627335054477587
24,3,0.031446764410430206
13,19,0.0322198091945185
13,20,0.0450354573238414
11,10,0.039858037639946886
1,33,0.02861866115297912
11,18,0.03041049404168994
1,26,0.020713819478718587
1,42,0.032858679886550335
23,2,0.037398685275089216
1,35,0.04069771884854895
22,1,0.03483786507899517
9,12,0.03927437180045862
1,34,0.028674548645537756
1,25,0.04140683587120142
1,27,0.033004749210642004
9,13,0.04820657704066633
2,45,0.036517738715597325
9,14,0.023736176807083398
1,36,0.027586686418475725
21,5,0.059332936747929055
12,15,0.02921897363256737
1,38,0.031484635970942865
1,37,0.02542474237742942
2,30,0.02831937075413965
23,6,0.03404385292510198
1,44,0.04107554711758621
13,23,0.03574192503053103
1,32,0.03873564268503504
1,41,0.0365693655074848
12,16,0.031441723445392644
1,40,0.03830250068747659
1,39,0.02733170145255731
1,43,0.0369788653596369
23,0,0.04868379830412184
11,17,0.04749089403165707
12,8,0.037079282537878955
12,24,0.034088372773407594
2,29,0.04466675897090705
13,21,0.06171397392429889
15,9,0.03643713733835896
12,7,0.040787527539507484
2,31,0.04363870265825742
2,27,0.02564220054691596
11,11,0.05736337484646625
3,45,0.03453846893928397
2,28,0.050260804181340435
25,4,0.018698253989494207
2,33,0.03408922083810878
25,3,0.04629045371378321
14,19,0.044478602628939434
6,22,0.0357611137060761
2,35,0.040349201586976635
14,20,0.042596383763237045
3,30,0.022157256631154643
2,26,0.027869818160034643
2,42,0.02854289174563973
12,10,0.04428392628907979
24,2,0.028277701379513465
2,25,0.027540984900595478
12,18,0.03669540721924419
23,1,0.04971857622058712
2,34,0.03722567708231955
10,12,0.04841416273562721
16,9,0.02458856650801633
13,15,0.043700280941279535
24,6,0.02596660957847724
22,5,0.062027717609495714
10,14,0.04425528831340236
2,38,0.038832650230360755
2,36,0.03389479368156467
14,23,0.033292217495270726
2,40,0.023961766750126623
3,27,0.024895177624763176
13,16,0.038679565702022245
10,13,0.04709627988848519
2,44,0.03612957729956229
2,37,0.02847547533528877
2,32,0.03480740455129028
12,17,0.04029514302154297
3,29,0.036594537286462114
2,41,0.04975594226620095
24,0,0.049472967335899065
13,7,0.034609519913690656
14,21,0.04649452953112809
13,8,0.053811373416558284
3,33,0.02609602217287693
2,39,0.03574552545864207
13,24,0.04383998495027214
2,43,0.044986426395849044
4,45,0.04558614148047324
3,31,0.04822541971380356
26,3,0.04277576544710726
3,35,0.03666164428195401
12,11,0.04645100160071436
3,28,0.044108837343735774
26,4,0.05099317962228145
15,19,0.04401888186403968
13,10,0.034515710260407007
24,1,0.04038676798729479
15,20,0.051519843125693354
3,26,0.023696711491614786
3,42,0.024714108661114842
4,30,0.02576195327801556
3,25,0.04095833941856786
13,18,0.025305236840913015
7,22,0.028377327440012146
17,9,0.025563861338661675
14,15,0.03722384183703087
3,34,0.03844268607497836
3,38,0.029089479170341603
25,6,0.0335712809882146
4,29,0.03383075188929058
3,36,0.040476963990711934
14,16,0.03832288583699939
15,23,0.04291821490980685
4,27,0.03722160125795432
3,37,0.025007917171199046
3,40,0.03203904899374005
23,5,0.04841877716809373
11,12,0.05181419846944141
3,44,0.03832181251382083
25,0,0.04725148868775364
3,41,0.045583273931435075
14,8,0.03651101666448048
11,14,0.04450287895349497
15,21,0.042668880047261326
13,17,0.040965547077042364
3,32,0.03968547874851819
14,7,0.04455695211194294
16,19,0.01920733196536012
4,33,0.031186452047769597
11,13,0.03880281802290725
14,24,0.04719842858265927
5,45,0.06519152317057053
3,39,0.030975103888925992
4,28,0.03208045821661265
27,3,0.035675485917687266
3,43,0.0447729720414084
4,31,0.04672446229601285
4,35,0.033238377606471525
27,4,0.0375220088934356
25,2,0.03657403880894672
4,42,0.023819380966706105
25,1,0.05290990863100814
4,26,0.029873769999207656
16,20,0.03356133726680727
13,11,0.05576482508736735
4,38,0.02380727709184055
14,10,0.042323030904498515
5,30,0.028145000314479196
4,25,0.05138861830614033
14,18,0.03907364226337018
4,34,0.028337001764803194
15,15,0.03912596122378653
26,6,0.0372160759585235
18,9,0.0401767554481669
4,36,0.02175784157490107
5,29,0.051365258545243264
16,23,0.029741272333793645
15,16,0.035139014024179904
4,37,0.03205024372962628
